pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-thf_o,1.7000000000000002,1.8,1.75,0.0,0,194.69166596077272
eda_n-thf_o,1.8,1.9000000000000001,1.85,0.0,0,217.57164411503155
eda_n-thf_o,1.9000000000000001,2.0,1.9500000000000002,0.0,0,241.7227321667482
eda_n-thf_o,2.0,2.1,2.05,0.0,0,267.1449301159246
eda_n-thf_o,2.1,2.2,2.1500000000000004,0.0,0,293.8382379625598
eda_n-thf_o,2.2,2.3000000000000003,2.25,0.0,0,321.80265570665296
eda_n-thf_o,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,351.038183348206
eda_n-thf_o,2.4000000000000004,2.5,2.45,0.0,0,381.54482088721534
eda_n-thf_o,2.5,2.6,2.55,0.0,0,413.32256832368677
eda_n-thf_o,2.6,2.7,2.6500000000000004,0.011201433856644741,5,446.3714256576159
eda_n-thf_o,2.7,2.8000000000000003,2.75,0.1393825664265035,67,480.6913928890033
eda_n-thf_o,2.8000000000000003,2.9000000000000004,2.8500000000000005,0.41643869874676626,215,516.2824700178504
eda_n-thf_o,2.9000000000000004,3.0,2.95,0.6978283078113311,386,553.1446570441525
eda_n-thf_o,3.0,3.1,3.05,0.8253309576742259,488,591.2779539679196
eda_n-thf_o,3.1,3.2,3.1500000000000004,0.7959632791566769,502,630.6823607891422
eda_n-thf_o,3.2,3.3000000000000003,3.25,0.6315558574719464,424,671.3578775078244
eda_n-thf_o,3.3000000000000003,3.4000000000000004,3.3500000000000005,0.5663780302301161,404,713.3045041239632
eda_n-thf_o,3.4000000000000004,3.5,3.45,0.4943674883699527,374,756.522240637561
eda_n-thf_o,3.5,3.6,3.55,0.42820880452954296,343,801.0110870486218
eda_n-thf_o,3.6,3.7,3.6500000000000004,0.4133348710324078,350,846.771043357138
eda_n-thf_o,3.7,3.8000000000000003,3.75,0.3837538492358857,343,893.8021095631144
eda_n-thf_o,3.8000000000000003,3.9000000000000004,3.8500000000000005,0.40653673465567963,383,942.104285666548
eda_n-thf_o,3.9000000000000004,4.0,3.95,0.4124324394190892,409,991.6775716674377
eda_n-thf_o,4.0,4.1000000000000005,4.050000000000001,0.434523217825057,453,1042.5219675657975
eda_n-thf_o,4.1000000000000005,4.2,4.15,0.5188932535405424,568,1094.6374733616012
eda_n-thf_o,4.2,4.3,4.25,0.5409294159595974,621,1148.0240890548705
eda_n-thf_o,4.3,4.4,4.35,0.6402358384598126,770,1202.6818146456085
eda_n-thf_o,4.4,4.5,4.45,0.7627458101502294,960,1258.610650133784
eda_n-thf_o,4.5,4.6000000000000005,4.550000000000001,0.8405465070475334,1106,1315.8105955194399
eda_n-thf_o,4.6000000000000005,4.7,4.65,0.8826429424358884,1213,1374.2816508025355
eda_n-thf_o,4.7,4.800000000000001,4.75,0.982549929991254,1409,1434.0238159831144
eda_n-thf_o,4.800000000000001,4.9,4.8500000000000005,0.9899419946494787,1480,1495.0370910611205
eda_n-thf_o,4.9,5.0,4.95,0.9664029059884542,1505,1557.3214760366009
eda_n-thf_o,5.0,5.1000000000000005,5.050000000000001,0.9575063548031635,1552,1620.8769709095536
eda_n-thf_o,5.1000000000000005,5.2,5.15,0.9681417442219773,1632,1685.703575679939
eda_n-thf_o,5.2,5.300000000000001,5.25,0.9350375576414708,1638,1751.8012903478173
eda_n-thf_o,5.300000000000001,5.4,5.3500000000000005,0.9262465264720339,1685,1819.1701149131113
eda_n-thf_o,5.4,5.5,5.45,0.8941577573220644,1688,1887.8100493758884
eda_n-thf_o,5.5,5.6000000000000005,5.550000000000001,0.9291415441249593,1819,1957.7210937361385
eda_n-thf_o,5.6000000000000005,5.7,5.65,0.9251303638337519,1877,2028.903247993816
eda_n-thf_o,5.7,5.800000000000001,5.75,1.0003062249776715,2102,2101.3565121489873
eda_n-thf_o,5.800000000000001,5.9,5.8500000000000005,0.9728373843122905,2116,2175.080886201576
eda_n-thf_o,5.9,6.0,5.95,0.9368570898142146,2108,2250.0763701516435
eda_n-thf_o,6.0,6.1000000000000005,6.050000000000001,0.9641742574981647,2243,2326.3429639991914
eda_n-thf_o,6.1000000000000005,6.2,6.15,0.9393145135273877,2258,2403.8806677441626
eda_n-thf_o,6.2,6.300000000000001,6.25,0.9244007425037314,2295,2482.689481386625
eda_n-thf_o,6.300000000000001,6.4,6.3500000000000005,0.9146355483618763,2344,2562.7694049265124
eda_n-thf_o,6.4,6.5,6.45,0.9035140628761477,2389,2644.120438363869
