pair,r_lower_angstrom,r_upper_angstrom,r_center_angstrom,g_r,count,expected_count
eda_n-thf_o,7.6000000000000005,7.7,7.65,0.948012597670154,1631,1720.4412726248188
eda_n-thf_o,7.7,7.800000000000001,7.75,0.9457933202833934,1670,1765.713464226633
eda_n-thf_o,7.800000000000001,7.9,7.8500000000000005,0.9649069703018465,1748,1811.5736063686875
eda_n-thf_o,7.9,8.0,7.95,0.9870713570980787,1834,1858.021699051052
eda_n-thf_o,8.0,8.1,8.05,0.9532519459660066,1816,1905.0577422736878
eda_n-thf_o,8.1,8.200000000000001,8.15,0.9883843149561675,1930,1952.6817360366458
eda_n-thf_o,8.200000000000001,8.3,8.25,0.9685672052654265,1938,2000.8936803398271
eda_n-thf_o,8.3,8.4,8.350000000000001,0.9655101737941542,1979,2049.693575183311
eda_n-thf_o,8.4,8.5,8.45,0.977094065958577,2051,2099.0814205670863
eda_n-thf_o,8.5,8.6,8.55,0.9734501175430307,2092,2149.0572164911414
eda_n-thf_o,8.6,8.700000000000001,8.65,0.9951714576582089,2189,2199.620962955522
eda_n-thf_o,8.700000000000001,8.8,8.75,1.0316457282901048,2322,2250.772659960106
eda_n-thf_o,8.8,8.9,8.850000000000001,1.037996623171061,2390,2302.5123075050024
eda_n-thf_o,8.9,9.0,8.95,1.0153556487317705,2391,2354.8399055902014
eda_n-eda_n,0.0,0.1,0.05,0.0,0,0.012248969589229572
eda_n-eda_n,0.1,0.2,0.15000000000000002,0.0,0,0.08574278712460703
eda_n-eda_n,0.2,0.30000000000000004,0.25,0.0,0,0.23273042219536197
eda_n-eda_n,0.30000000000000004,0.4,0.35000000000000003,0.0,0,0.45321187480149405
eda_n-eda_n,0.4,0.5,0.45,0.0,0,0.7471871449430033
eda_n-eda_n,0.5,0.6000000000000001,0.55,0.0,0,1.1146562326198914
eda_n-eda_n,0.6000000000000001,0.7000000000000001,0.6500000000000001,0.0,0,1.5556191378321553
eda_n-eda_n,0.7000000000000001,0.8,0.75,0.0,0,2.070075860579798
eda_n-eda_n,0.8,0.9,0.8500000000000001,0.0,0,2.658026400862814
eda_n-eda_n,0.9,1.0,0.95,0.0,0,3.319470758681214
eda_n-eda_n,1.0,1.1,1.05,0.0,0,4.0544089340349965
eda_n-eda_n,1.1,1.2000000000000002,1.1500000000000001,0.0,0,4.862840926924142
eda_n-eda_n,1.2000000000000002,1.3,1.25,0.0,0,5.7447667373486615
eda_n-eda_n,1.3,1.4000000000000001,1.35,0.0,0,6.7001863653085865
eda_n-eda_n,1.4000000000000001,1.5,1.4500000000000002,0.0,0,7.729099810803853
eda_n-eda_n,1.5,1.6,1.55,0.0,0,8.83150707383453
eda_n-eda_n,1.6,1.7000000000000002,1.6500000000000001,0.0,0,10.007408154400558
eda_n-eda_n,1.7000000000000002,1.8,1.75,0.0,0,11.256803052501974
eda_n-eda_n,1.8,1.9000000000000001,1.85,0.0,0,12.579691768138783
eda_n-eda_n,1.9000000000000001,2.0,1.9500000000000002,0.0,0,13.976074301310929
eda_n-eda_n,2.0,2.1,2.05,0.0,0,15.4459506520185
eda_n-eda_n,2.1,2.2,2.1500000000000004,0.0,0,16.989320820261444
eda_n-eda_n,2.2,2.3000000000000003,2.25,0.0,0,18.606184806039707
eda_n-eda_n,2.3000000000000003,2.4000000000000004,2.3500000000000005,0.0,0,20.29654260935342
eda_n-eda_n,2.4000000000000004,2.5,2.45,0.0,0,22.060394230202377
eda_n-eda_n,2.5,2.6,2.55,0.0,0,23.897739668586894
eda_n-eda_n,2.6,2.7,2.6500000000000004,0.0,0,25.80857892450672
eda_n-eda_n,2.7,2.8000000000000003,2.75,0.35980396731128095,10,27.792911997961923
eda_n-eda_n,2.8000000000000003,2.9000000000000004,2.8500000000000005,1.7420004306575054,52,29.8507388889525
eda_n-eda_n,2.9000000000000004,3.0,2.95,4.690129462826316,150,31.982059597478276
eda_n-eda_n,3.0,3.1,3.05,5.70394354556477,195,34.18687412353978
eda_n-eda_n,3.1,3.2,3.1500000000000004,6.554197287107887,239,36.46518246713648
eda_n-eda_n,3.2,3.3000000000000003,3.25,5.0750979728738175,197,38.81698462826858
eda_n-eda_n,3.3000000000000003,3.4000000000000004,3.3500000000000005,3.734032108158952,154,41.24228060693592
eda_n-eda_n,3.4000000000000004,3.5,3.45,3.406409551177981,149,43.74107040313865
eda_n-eda_n,3.5,3.6,3.55,2.5046771598042423,116,46.31335401687705
eda_n-eda_n,3.6,3.7,3.6500000000000004,1.9812442976592923,97,48.95913144815054
eda_n-eda_n,3.7,3.8000000000000003,3.75,2.031796544016972,105,51.678402696959665
